"CELL"	"22"	"-9"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"22"	"-10"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"22"	"-11"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"22"	"-12"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"21"	"10"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"21"	"9"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"21"	"8"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"21"	"7"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"21"	"6"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"21"	"5"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"21"	"4"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"21"	"3"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"21"	"2"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"21"	"1"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"21"	"0"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"21"	"-1"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"21"	"-2"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"21"	"-3"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"21"	"-4"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"21"	"-5"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"21"	"-6"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"21"	"-7"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"21"	"-8"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"21"	"-9"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"21"	"-10"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"21"	"-11"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"21"	"-12"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"20"	"10"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"20"	"9"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"20"	"8"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"20"	"7"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"20"	"6"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"20"	"5"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"20"	"4"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"20"	"3"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"20"	"2"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"20"	"1"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"20"	"0"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"20"	"-1"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"20"	"-2"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"20"	"-3"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"20"	"-4"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"20"	"-5"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"20"	"-6"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"20"	"-7"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"20"	"-8"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"20"	"-9"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"20"	"-10"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"20"	"-11"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"20"	"-12"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"19"	"11"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"19"	"10"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"19"	"9"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"19"	"8"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"19"	"7"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"19"	"6"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"19"	"5"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"19"	"4"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"19"	"3"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"19"	"2"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"19"	"1"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"19"	"0"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"19"	"-1"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"19"	"-2"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"19"	"-3"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"19"	"-4"	"Holamayan"	"0"	"1"	"202"	"165"	"96"	
"CELL"	"19"	"-5"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"19"	"-6"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"19"	"-7"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"19"	"-8"		"0"	"1"	"202"	"165"	"96"	
"CELL"	"19"	"-9"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"19"	"-10"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"19"	"-11"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"19"	"-12"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"13"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"12"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"11"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"10"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"9"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"8"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"7"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"6"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"5"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"4"	"Sadrith Mora"	"1"	"1"	"202"	"165"	"96"	
"CELL"	"18"	"3"	"Wolverine Hall"	"1"	"1"	"202"	"165"	"96"	
"CELL"	"18"	"2"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"1"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"0"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"-1"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"-2"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"-3"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"-4"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"-5"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"-6"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"-7"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"-8"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"-9"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"-10"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"-11"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"-12"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"-13"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"-14"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"-15"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"18"	"-16"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"14"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"13"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"12"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"11"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"10"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"9"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"8"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"7"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"6"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"5"	"Sadrith Mora"	"1"	"1"	"202"	"165"	"96"	
"CELL"	"17"	"4"	"Sadrith Mora"	"1"	"1"	"202"	"165"	"96"	
"CELL"	"17"	"3"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"2"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"1"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"0"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"-1"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"-2"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"-3"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"-4"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"-5"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"-6"	"Nchurdamz"	"0"	"1"	"202"	"165"	"96"	
"CELL"	"17"	"-7"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"-8"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"-9"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"-10"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"-11"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"-12"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"-13"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"-14"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"-15"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"17"	"-16"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"17"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"16"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"15"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"14"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"13"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"12"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"11"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"10"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"9"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"8"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"7"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"6"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"5"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"4"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"3"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"2"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"1"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"0"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"-1"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"-2"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"-3"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"-4"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"-5"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"-6"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"-7"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"-8"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"-9"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"-10"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"-11"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"-12"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"-13"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"-14"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"-15"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"-16"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"16"	"-17"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"18"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"17"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"16"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"15"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"14"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"13"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"12"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"11"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"10"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"9"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"8"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"7"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"6"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"5"	"Tel Aruhn"	"1"	"1"	"202"	"165"	"96"	
"CELL"	"15"	"4"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"3"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"2"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"1"	"Tel Fyr"	"1"	"1"	"202"	"165"	"96"	
"CELL"	"15"	"0"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"-1"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"-2"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"-3"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"-4"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"-5"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"-6"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"-7"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"-8"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"-9"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"-10"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"-11"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"-12"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"-13"	"Tel Branora"	"1"	"1"	"202"	"165"	"96"	
"CELL"	"15"	"-14"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"-15"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"-16"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"15"	"-17"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"22"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"21"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"20"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"19"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"18"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"17"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"16"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"15"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"14"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"13"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"12"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"11"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"10"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"9"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"8"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"7"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"6"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"5"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"4"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"3"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"2"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"1"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"0"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"-1"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"-2"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"-3"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"-4"	"Mount Assarnibibi"	"0"	"1"	"202"	"165"	"96"	
"CELL"	"14"	"-5"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"-6"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"-7"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"-8"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"-9"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"-10"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"-11"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"-12"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"-13"	"Tel Branora"	"0"	"1"	"202"	"165"	"96"	
"CELL"	"14"	"-14"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"-15"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"-16"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"14"	"-17"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"22"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"21"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"20"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"19"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"18"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"17"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"16"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"15"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"14"	"Tel Mora"	"1"	"1"	"202"	"165"	"96"	
"CELL"	"13"	"13"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"12"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"11"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"10"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"9"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"8"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"7"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"6"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"5"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"4"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"3"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"2"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"1"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"0"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"-1"	"Erabenimsun Camp"	"1"	"1"	"202"	"165"	"96"	
"CELL"	"13"	"-2"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"-3"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"-4"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"-5"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"-6"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"-7"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"-8"	"Molag Mar"	"1"	"1"	"202"	"165"	"96"	
"CELL"	"13"	"-9"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"-10"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"-11"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"-12"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"-13"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"-14"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"-15"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"-16"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"13"	"-17"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"22"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"21"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"20"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"19"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"18"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"17"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"16"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"15"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"14"		"1"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"13"	"Vos"	"1"	"1"	"202"	"165"	"96"	
"CELL"	"12"	"12"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"11"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"10"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"9"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"8"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"7"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"6"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"5"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"4"	"Yansirramus"	"0"	"1"	"202"	"165"	"96"	
"CELL"	"12"	"3"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"2"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"1"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"0"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"-1"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"-2"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"-3"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"-4"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"-5"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"-6"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"-7"		"1"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"-8"	"Molag Mar"	"0"	"1"	"202"	"165"	"96"	
"CELL"	"12"	"-9"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"-10"	"Zaintiraris"	"0"	"1"	"202"	"165"	"96"	
"CELL"	"12"	"-11"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"-12"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"-13"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"-14"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"-15"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"-16"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"12"	"-17"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"11"	"23"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"11"	"22"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"11"	"21"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"11"	"20"	"Ald Daedroth"	"0"	"1"	"202"	"165"	"96"	
"CELL"	"11"	"19"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"11"	"18"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"11"	"17"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"11"	"16"	"Ahemmusa Camp"	"0"	"1"	"202"	"165"	"96"	
"CELL"	"11"	"15"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"11"	"14"	"Vos"	"1"	"1"	"202"	"165"	"96"	
"CELL"	"11"	"13"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"11"	"12"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"11"	"11"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"11"	"10"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"11"	"9"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"11"	"8"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"11"	"7"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"11"	"6"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"11"	"5"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"11"	"4"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"11"	"3"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"11"	"2"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"11"	"1"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"11"	"0"		"0"	"0"	"0"	"0"	"0"	
"CELL"	"11"	"-1"		"0"	"0"	"0"	"0"	"0"	
